date,latitude,longitude,stationName,value,previousDate,previousValue,type
2017-02-09,37.85,-107.73,"Mineral Creek, Co",10.5,2015-02-09,9.9,high
2017-02-09,39.14,-111.56,"Beaver Dams, Ut",17.5,1996-02-09,17.4,high
2017-02-09,38.21,-111.48,"Donkey Reservoir, Ut",11.9,1996-02-09,11.4,high
2017-02-09,34.37,-111.01,"Promontory, Az",16.7,2015-02-09,15.7,high
2017-02-09,38.88,-112.25,"Pine Creek, Ut",13.8,1996-02-09,12.4,high
2017-02-09,34.7411,-118.2116,"Lancaster Wm J Fox Field, Ca",24.4,2012-02-09,24.4,high
2017-02-09,36.6206,-116.0278,"Mercury Desert Rock Airport, Nv",24.4,1996-02-09,23.9,high
2017-02-09,24.555,-81.75222,"Key West International Airport, Fl",28.3,1994-02-09,28.3,high
2017-02-09,27.651,-80.4199,"Vero Beach International Airport, Fl",30,1994-02-09,29.4,high
2017-02-09,26.6847,-80.0994,"West Palm Beach International Airport, Fl",29.4,1962-02-09,29.4,high
2017-02-09,39.4716,-76.1697,"Aberdeen Phillips Field, Md",21.1,2009-02-09,18.3,high
2017-02-09,31.81111,-106.37583,"El Paso International Airport, Tx",25.6,1957-02-09,25.6,high
2017-02-09,36.4486,-103.1539,"Clayton Municipal Air Park, Nm",25.6,2015-02-09,21.7,high
2017-02-09,36.74139,-104.50222,"Raton Municipal Crews Field Airport, Nm",21.7,2015-02-09,21.1,high
2017-02-09,35.65417,-105.14194,"Las Vegas Municipal Airport, Nm",21.7,2000-02-09,21.1,high
2017-02-09,39.1342,-108.54,"Grand Junction Walker Field, Co",17.8,1999-02-09,17.8,high
2017-02-09,38.0494,-103.5122,"La Junta Municipal Airport, Co",25.6,1976-02-09,25.6,high
2017-02-09,35.5144,-108.794,"Gallup Municipal Airport, Nm",18.9,1996-02-09,18.9,high
2017-02-09,32.1313,-110.9552,"Tucson International Airport, Az",30,2015-02-09,28.9,high
2017-02-09,34.62944,-118.08361,"Palmdale Airport, Ca",26.1,1951-02-09,25,high
2017-02-09,34.65167,-112.42083,"Prescott Love Field, Az",23.9,1996-02-09,22.8,high
2017-02-09,34.7436,-118.7242,"Sandberg, Ca",20.6,2016-02-09,20,high
2017-02-09,35.0281,-110.7208,"Winslow Municipal Airport, Az",23.3,1930-02-09,23.3,high
2017-02-09,41.0993,-102.9863,"Sidney Municipal Airport, Ne",21.7,1954-02-09,21.1,high
2017-02-09,40.7781,-111.9694,"Salt Lake City International Airport, Ut",18.9,1999-02-09,16.7,high
2017-02-09,40.9017,-117.808,"Winnemucca Municipal Airport, Nv",19.4,1963-02-09,18.3,high
2017-02-09,40.0681,-118.5692,"Lovelock Derby Field, Nv",19.4,1951-02-09,18.3,high
2017-02-09,48.35,-122.66667,"Whidbey Island Nas, Wa",15.6,2015-02-09,15.6,high
2017-02-09,39.18944,-103.71583,"Limon Wsmo, Co",20.6,1976-02-09,20.6,high
2017-02-09,31.4583,-109.6061,"Douglas Bisbee Inl Airport, Az",27.2,1951-02-09,26.7,high
2017-02-09,36.0167,-102.55,"Dalhart Faa Airport, Tx",25.6,1976-02-09,25,high
2017-02-09,39.41667,-118.71667,"Fallon Naas, Nv",21.7,1988-02-09,17.8,high
2017-02-10,33.7392,-88.1275,"Vernon, Al",24.4,2001-02-10,23.9,high
2017-02-10,31.9793,-111.3837,"Anvil Ranch, Az",31.1,1951-02-10,30.6,high
2017-02-10,36.6778,-110.5411,"Betatakin, Az",15.6,1951-02-10,15.6,high
2017-02-10,34.6108,-111.1922,"Blue Ridge Ranger Station, Az",20.6,1996-02-10,20.6,high
2017-02-10,35.1411,-114.5686,"Bullhead City, Az",30,1996-02-10,29.4,high
2017-02-10,36.1533,-109.5394,"Canyon De Chelly, Az",20.6,2015-02-10,17.2,high
2017-02-10,34.7569,-112.4567,"Chino Valley, Az",24.4,1951-02-10,23.9,high
2017-02-10,31.3455,-110.2541,"Coronado National Memorial Hdqtrs, Az",26.1,1962-02-10,25.6,high
2017-02-10,31.96,-111.5972,"Kitt Peak, Az",23.3,2015-02-10,20,high
2017-02-10,34.322,-111.4532,"Natural Bridge, Az",21.1,2015-02-10,21.1,high
2017-02-10,31.9352,-109.2187,"Paradise, Az",23.3,2015-02-10,21.1,high
2017-02-10,34.7994,-109.885,"Petrified Forest National Park, Az",22.2,2015-02-10,21.1,high
2017-02-10,36.1066,-112.0947,"Phantom Ranch, Az",25.6,1995-02-10,24.4,high
2017-02-10,32.2713,-109.2255,"San Simon, Az",29.4,1962-02-10,27.8,high
2017-02-10,31.483,-111.5436,"Sasabe, Az",28.9,2016-02-10,28.3,high
2017-02-10,34.2639,-110.0075,"Show Low Municipal Airport, Az",19.4,1996-02-10,19.4,high
2017-02-10,33.5575,-111.5358,"Stewart Mountain Dam, Az",28.3,2015-02-10,28.3,high
2017-02-10,35.3694,-111.5436,"Sunset Crater National Mon, Az",18.3,2015-02-10,18.3,high
2017-02-10,34.7705,-112.0263,"Tuzigoot, Az",26.1,2015-02-10,25.6,high
2017-02-10,34.8927,-117.0219,"Barstow, Ca",25,1996-02-10,24.4,high
2017-02-10,33.7044,-115.6289,"Hayfield Pumping Plant, Ca",29.4,2015-02-10,29.4,high
2017-02-10,34.5349,-117.3058,"Victorville Pump Plant, Ca",26.7,2016-02-10,24.4,high
2017-02-10,39.4992,-108.3809,"Altenbern, Co",17.8,1962-02-10,15,high
2017-02-10,39.9919,-105.2667,"Boulder, Co",24.4,1962-02-10,22.2,high
2017-02-10,37.0158,-102.5549,"Campo 7 S, Co",24.4,2006-02-10,23.9,high
2017-02-10,39.1013,-108.7338,"Colorado National Monument, Co",16.7,1999-02-10,15.6,high
2017-02-10,37.3444,-108.595,"Cortez, Co",18.3,2015-02-10,17.8,high
2017-02-10,37.9806,-105.6897,"Crestone 2 Se, Co",13.9,1996-02-10,12.8,high
2017-02-10,40.5763,-105.0857,"Fort Collins, Co",25,1962-02-10,21.7,high
2017-02-10,40.2669,-105.8322,"Grand Lake 1 Nw, Co",11.7,1996-02-10,9.4,high
2017-02-10,40.1849,-105.8666,"Grand Lake 6 Ssw, Co",9.4,1962-02-10,9.4,high
2017-02-10,40.4022,-104.6991,"Greeley Unc, Co",24.4,1999-02-10,21.7,high
2017-02-10,40.4926,-107.2548,"Hayden, Co",13.3,1932-02-10,11.1,high
2017-02-10,39.6552,-102.6802,"Joes, Co",23.3,1996-02-10,22.2,high
2017-02-10,39.1136,-108.3505,"Palisade, Co",18.3,2015-02-10,18.3,high
2017-02-10,38.8416,-104.9742,"Ruxton Park, Co",13.9,1961-02-10,12.8,high
2017-02-10,40.4883,-106.8233,"Steamboat Springs, Co",12.8,2015-02-10,12.8,high
2017-02-10,38.3421,-104.0567,"Tacony 13 Se, Co",26.7,1962-02-10,22.8,high
2017-02-10,38.8183,-106.6086,"Taylor Park, Co",9.4,1951-02-10,8.3,high
2017-02-10,37.1787,-104.487,"Trinidad, Co",25.6,2016-02-10,21.7,high
2017-02-10,40.4256,-105.2103,"Waterdale, Co",20.6,2015-02-10,20,high
2017-02-10,39.7749,-105.117,"Wheat Ridge 2, Co",21.7,2015-02-10,21.1,high
2017-02-10,26.1408,-80.1061,"Fort Lauderdale Beach, Fl",30.6,2014-02-10,29.4,high
2017-02-10,37.1639,-101.3401,"Hugoton, Ks",30.6,1915-02-10,27.2,high
2017-02-10,37.4415,-100.9793,"Sublette 7 Wsw, Ks",31.7,2016-02-10,25,high
2017-02-10,32.3994,-91.1841,"Tallulah, La",28.9,1954-02-10,27.2,high
2017-02-10,45.3783,-96.1541,"Artichoke Lake, Mn",11.1,1940-02-10,9.4,high
2017-02-10,45.5794,-94.392,"Collegeville St. John S, Mn",7.8,1940-02-10,7.2,high
2017-02-10,45.1219,-95.9269,"Milan 1 Nw, Mn",12.8,1940-02-10,10,high
2017-02-10,33.1544,-88.5586,"Macon, Ms",25.6,2001-02-10,25,high
2017-02-10,45.6729,-111.1547,"Bozeman 6 W Experimental Farm, Mt",11.7,1987-02-10,11.1,high
2017-02-10,40.5313,-97.5963,"Geneva, Ne",24.4,1999-02-10,23.3,high
2017-02-10,40.6471,-98.3835,"Hastings 4 N, Ne",23.9,1999-02-10,23.3,high
2017-02-10,40.6986,-95.8866,"Nebraska City 2 Nw, Ne",20.6,1976-02-10,17.8,high
2017-02-10,39.9508,-119.5986,"Sutcliffe, Nv",17.2,2006-02-10,15.6,high
2017-02-10,31.938,-108.7688,"Animas 3 Ese, Nm",27.2,1962-02-10,26.7,high
2017-02-10,36.835,-108.0005,"Aztec Ruins National Monument, Nm",21.1,2015-02-10,18.9,high
2017-02-10,36.6669,-107.9602,"Bloomfield 3 Se, Nm",21.1,1999-02-10,18.3,high
2017-02-10,35.6413,-106.3322,"Cochiti Dam, Nm",20.6,2015-02-10,20.6,high
2017-02-10,35.4072,-104.1905,"Conchas Dam, Nm",25,2015-02-10,24.4,high
2017-02-10,33.1975,-108.2075,"Gila Hot Springs, Nm",25,1962-02-10,23.3,high
2017-02-10,34.2594,-106.0931,"Gran Quivira National Mon, Nm",22.2,1996-02-10,21.1,high
2017-02-10,31.9194,-108.3441,"Hachita 1 W, Nm",27.8,1957-02-10,27.8,high
2017-02-10,32.9202,-107.5656,"Hillsboro, Nm",26.7,2015-02-10,24.4,high
2017-02-10,34.5208,-106.2605,"Mountainair, Nm",18.9,2015-02-10,18.9,high
2017-02-10,36.1838,-105.0608,"Ocate 2 Nw, Nm",17.8,2015-02-10,17.2,high
2017-02-10,36.2994,-103.7408,"Pasamonte, Nm",23.9,1957-02-10,22.8,high
2017-02-10,34.6152,-105.4739,"Pedernal 9 E, Nm",20.6,2015-02-10,20.6,high
2017-02-10,33.3502,-105.14,"Picacho, Nm",26.1,1996-02-10,25,high
2017-02-10,34.1741,-103.3519,"Portales, Nm",28.9,1962-02-10,26.7,high
2017-02-10,34.3447,-108.4922,"Quemado, Nm",21.7,1951-02-10,20.6,high
2017-02-10,36.8863,-104.4427,"Raton Krtn Radio, Nm",21.7,1999-02-10,18.9,high
2017-02-10,32.7047,-108.728,"Redrock 1 Nne, Nm",26.7,1962-02-10,26.7,high
2017-02-10,33.7158,-108.7769,"Reserve Ranger Station, Nm",21.7,2014-02-10,21.1,high
2017-02-10,35.1086,-103.3283,"San Jon, Nm",29.4,1962-02-10,26.7,high
2017-02-10,35.7991,-107.1813,"Torreon Navajo Mission, Nm",22.2,2015-02-10,17.8,high
2017-02-10,35.9477,-106.7469,"Wolf Canyon, Nm",13.9,1996-02-10,12.8,high
2017-02-10,36.0603,-79.4481,"Burlington Fire Station Number 5, Nc",21.7,2009-02-10,21.7,high
2017-02-10,36.5913,-101.618,"Goodwell Research Station, Ok",32.2,1962-02-10,27.2,high
2017-02-10,43.8769,-103.4578,"Mount Rushmore National Mem, Sd",14.4,1970-02-10,14.4,high
2017-02-10,35.7178,-89.4986,"Ripley, Tn",23.3,1965-02-10,23.3,high
2017-02-10,35.6364,-101.4542,"Borger, Tx",31.7,1962-02-10,28.9,high
2017-02-10,35.5302,-102.2563,"Boys Ranch, Tx",31.1,2016-02-10,26.7,high
2017-02-10,35.3513,-101.3897,"Panhandle, Tx",31.1,1962-02-10,28.3,high
2017-02-10,31.0619,-94.1011,"Sam Rayburn Dam, Tx",30,1999-02-10,27.2,high
2017-02-10,36.4415,-102.0776,"Stratford, Tx",31.1,2016-02-10,27.8,high
2017-02-10,30.5908,-104.4915,"Valentine, Tx",30,2015-02-10,27.8,high
2017-02-10,34.8422,-100.2102,"Wellington, Tx",33.3,1976-02-10,29.4,high
2017-02-10,38.6163,-109.6191,"Arches National Park Hqs, Ut",21.7,2015-02-10,21.7,high
2017-02-10,38.46,-109.8213,"Canyonlands The Neck, Ut",17.2,1999-02-10,13.9,high
2017-02-10,38.1678,-109.7597,"Canyonlands The Needles, Ut",21.1,2015-02-10,20,high
2017-02-10,40.4044,-111.5289,"Deer Creek Dam, Ut",15.6,2015-02-10,13.9,high
2017-02-10,37.7686,-111.5977,"Escalante, Ut",20,1912-02-10,18.9,high
2017-02-10,40.4005,-110.7586,"Hanna, Ut",13.3,1970-02-10,13.3,high
2017-02-10,39.2583,-111.6305,"Manti, Ut",17.2,1951-02-10,16.7,high
2017-02-10,40.4178,-110.0511,"Neola, Ut",10.6,2015-02-10,10.6,high
2017-02-10,39.7858,-111.1189,"Scofield Dam, Ut",10,1961-02-10,9.4,high
2017-02-10,40.5452,-111.5041,"Snake Creek Powerhouse, Ut",12.2,2015-02-10,11.7,high
2017-02-10,40.3603,-111.8972,"Utah Lake Lehi, Ut",16.1,1970-02-10,15.6,high
2017-02-10,42.7291,-110.9297,"Afton, Wy",10,1996-02-10,9.4,high
2017-02-10,41.3408,-105.6069,"Laramie 2 Nw, Wy",12.8,2016-02-10,10,high
2017-02-10,42.3703,-106.1049,"Shirley Basin, Wy",8.9,2015-02-10,7.8,high
2017-02-10,32.8819,-109.3092,"Guthrie Arizona, Az",21.7,2007-02-10,20,high
2017-02-10,39.6269,-106.4517,"Dowd Junction Colorado, Co",11.1,2016-02-10,6.7,high
2017-02-10,39.7667,-108.3167,"Hunter Creek Colorado, Co",16.1,2016-02-10,13.9,high
2017-02-10,40.0978,-106.6464,"Porcupine Creek Colorado, Co",8.9,2005-02-10,8.9,high
2017-02-10,40.7981,-105.5722,"Red Feather Colorado, Co",13.9,2016-02-10,11.1,high
2017-02-10,39.5122,-107.7492,"Rifle Colorado, Co",17.8,2015-02-10,12.8,high
2017-02-10,40.8606,-109.1022,"Kings Point Dutch John 16 Ese, Ut",15,1987-02-10,12.2,high
2017-02-10,48.8719,-106.9456,"Bluff Creek Montana, Mt",7.2,2005-02-10,7.2,high
2017-02-10,39.6339,-109.2658,"Mccook Ridge, Ut",14.4,2008-02-10,11.1,high
2017-02-10,39.7136,-109.4461,"Upper Sand Wash Utah, Ut",15,2007-02-10,13.3,high
2017-02-10,31.925,-104.8253,"Guadelupe Peak Texas, Tx",17.2,1989-02-10,17.2,high
2017-02-10,40.4,-105.85,"Phantom Valley, Co",12.2,2016-02-10,9.1,high
2017-02-10,40.41,-105.82,"Lake Irene, Co",8.3,2016-02-10,4.9,high
2017-02-10,40.23,-105.92,"Stillwater Creek, Co",12,2016-02-10,9.3,high
2017-02-10,39.65,-105.87,"Grizzly Peak, Co",8.7,2016-02-10,6.1,high
2017-02-10,42.73,-106.32,"Casper Mtn., Wy",7.3,1987-02-10,6.4,high
2017-02-10,39.08,-106.61,"Independence Pass, Co",9.9,2016-02-10,7.4,high
2017-02-10,39.3,-106.61,"Nast Lake, Co",13.9,2016-02-10,12,high
2017-02-10,39.49,-106.17,"Copper Mountain, Co",10.5,2016-02-10,9,high
2017-02-10,39.62,-106.38,"Vail Mountain, Co",8.7,2016-02-10,6.3,high
2017-02-10,41.11,-107.17,"Sandstone Ranger Station, Wy",9.2,2016-02-10,9.2,high
2017-02-10,41.05,-107.27,"Battle Mountain, Wy",10.8,1987-02-10,7.8,high
2017-02-10,39.08,-107.14,"North Lost Trail, Co",11.2,2016-02-10,10.7,high
2017-02-10,39.76,-107.36,"Bison Lake, Co",5,2016-02-10,4.5,high
2017-02-10,37.85,-107.73,"Mineral Creek, Co",10.6,2016-02-10,9.8,high
2017-02-10,37.99,-107.2,"Slumgullion, Co",8.5,2016-02-10,6,high
2017-02-10,37.71,-107.51,"Beartown, Co",8.6,2016-02-10,8.4,high
2017-02-10,33.36,-107.83,"Lookout Mountain, Nm",16.8,1989-02-10,15.9,high
2017-02-10,34.31,-110.75,"Heber, Az",16.3,2016-02-10,16.1,high
2017-02-10,40.76,-111.63,"Parley S Summit, Ut",9.1,2016-02-10,8.6,high
2017-02-10,38.8,-97.65,"Salina Municipal Airport, Ks",24.4,1999-02-10,23.3,high
2017-02-10,37.6475,-97.43,"Wichita Dwight D. Eisenhower National Airport, Ks",23.3,1999-02-10,23.3,high
2017-02-10,35.3568,-99.2042,"Clinton Sherman Airport, Ok",28.3,2016-02-10,26.7,high
2017-02-10,38.95028,-95.66389,"Topeka Forbes Field, Ks",23.3,1999-02-10,22.8,high
2017-02-10,35.3889,-97.6006,"Oklahoma City Will Rogers World Airport, Ok",25,1999-02-10,25,high
2017-02-10,36.73667,-97.10194,"Ponca City Municipal Airport, Ok",24.4,2016-02-10,23.9,high
2017-02-10,36.2967,-99.7689,"Gage Airport, Ok",34.4,2016-02-10,28.3,high
2017-02-10,37.7686,-99.9678,"Dodge City Regional Airport, Ks",30.6,1999-02-10,26.7,high
2017-02-10,38.06528,-97.86056,"Hutchinson Municipal Airport, Ks",30,1999-02-10,24.4,high
2017-02-10,45.8679,-95.3941,"Alexandria Municipal Airport, Mn",8.3,1977-02-10,5.6,high
2017-02-10,46.92528,-96.81111,"Fargo Hector International Airport, Nd",7.8,1999-02-10,5,high
2017-02-10,46.9258,-98.6691,"Jamestown Municipal Airport, Nd",6.7,1996-02-10,6.1,high
2017-02-10,40.9611,-98.3136,"Grand Island Central Ne Regional Airport, Ne",25,1999-02-10,22.2,high
2017-02-10,43.5778,-96.7539,"Sioux Falls Foss Field, Sd",15,1977-02-10,13.3,high
2017-02-10,44.5483,-95.0804,"Redwood Falls Municipal Airport, Mn",14.4,1977-02-10,11.1,high
2017-02-10,34.4272,-100.2831,"Childress Municipal Airport, Tx",32.2,1999-02-10,28.9,high
2017-02-10,33.3075,-104.5083,"Roswell Industrial Air Park, Nm",30.6,1999-02-10,27.2,high
2017-02-10,31.9475,-102.2086,"Midland International Airport, Tx",30,1976-02-10,28.9,high
2017-02-10,31.7801,-103.2018,"Winkler Co Airport, Tx",31.7,1999-02-10,30.6,high
2017-02-10,33.6656,-101.8231,"Lubbock International Airport, Tx",31.1,1962-02-10,28.9,high
2017-02-10,31.81111,-106.37583,"El Paso International Airport, Tx",28.3,1957-02-10,27.2,high
2017-02-10,35.2295,-101.7042,"Amarillo International Airport, Tx",31.7,1962-02-10,27.8,high
2017-02-10,35.18222,-103.60306,"Tucumcari Municipal Airport, Nm",30,2016-02-10,26.1,high
2017-02-10,35.61694,-106.08889,"Santa Fe Co Municipal Airport, Nm",20.6,2015-02-10,18.3,high
2017-02-10,35.0419,-106.6155,"Albuquerque International Airport, Nm",23.9,1999-02-10,21.1,high
2017-02-10,36.4486,-103.1539,"Clayton Municipal Air Park, Nm",27.8,2016-02-10,25,high
2017-02-10,36.74139,-104.50222,"Raton Municipal Crews Field Airport, Nm",23.3,2016-02-10,21.1,high
2017-02-10,35.65417,-105.14194,"Las Vegas Municipal Airport, Nm",22.2,1996-02-10,21.1,high
2017-02-10,37.92722,-100.72472,"Garden City Regional Airport, Ks",30.6,1999-02-10,26.1,high
2017-02-10,39.36722,-101.69333,"Goodland Renner Field, Ks",30.6,1962-02-10,24.4,high
2017-02-10,39.1342,-108.54,"Grand Junction Walker Field, Co",20.6,1962-02-10,17.2,high
2017-02-10,38.0494,-103.5122,"La Junta Municipal Airport, Co",30,1999-02-10,25.6,high
2017-02-10,37.26222,-104.33778,"Trinidad Perry Stokes Airport, Co",24.4,1951-02-10,23.3,high
2017-02-10,32.26222,-107.72056,"Deming Municipal Airport, Nm",27.8,2015-02-10,24.4,high
2017-02-10,35.5144,-108.794,"Gallup Municipal Airport, Nm",21.1,1996-02-10,18.3,high
2017-02-10,36.74361,-108.22917,"Farmington Four Corners Regional Airport, Nm",21.1,1962-02-10,17.2,high
2017-02-10,32.1313,-110.9552,"Tucson International Airport, Az",31.7,1951-02-10,30,high
2017-02-10,36.0719,-115.1634,"Las Vegas Mccarran International Airport, Nv",24.4,2014-02-10,23.3,high
2017-02-10,38.3713,-110.7103,"Hanksville, Ut",23.3,2015-02-10,20,high
2017-02-10,35.0281,-110.7208,"Winslow Municipal Airport, Az",26.1,1962-02-10,21.7,high
2017-02-10,46.7825,-100.7572,"Bismarck Municipal Airport, Nd",9.4,1984-02-10,9.4,high
2017-02-10,40.16667,-103.21667,"Akron Washington Co Airport, Co",25.6,1962-02-10,22.8,high
2017-02-10,41.15,-104.8167,"Cheyenne Municipal Airport, Wy",20,1962-02-10,19.4,high
2017-02-10,41.3167,-105.6833,"Laramie Airport, Wy",14.4,1951-02-10,14.4,high
2017-02-10,41.0993,-102.9863,"Sidney Municipal Airport, Ne",23.3,1999-02-10,22.2,high
2017-02-10,41.8,-107.2,"Rawlins Airport, Wy",12.2,1962-02-10,10,high
2017-02-10,42.8977,-106.4739,"Casper Natrona Co International Airport, Wy",16.1,1951-02-10,15.6,high
2017-02-10,39.18944,-103.71583,"Limon Wsmo, Co",26.1,1962-02-10,22.8,high
2017-02-10,31.4583,-109.6061,"Douglas Bisbee Inl Airport, Az",30,1957-02-10,27.8,high
2017-02-10,32.3335,-104.258,"Carlsbad Cavern City Airport, Nm",31.1,1999-02-10,28.3,high
2017-02-10,38.81,-104.6884,"Colorado Springs Municipal Airport, Co",25,1962-02-10,21.1,high
2017-02-10,36.0167,-102.55,"Dalhart Faa Airport, Tx",31.7,2016-02-10,27.2,high
2017-02-10,33.23667,-107.26806,"Truth Or Consequences Municipal Airport, Nm",27.8,2015-02-10,23.3,high
2017-02-10,38.2901,-104.4983,"Pueblo Memorial Airport, Co",27.8,2016-02-10,24.4,high
2017-02-10,34.9894,-99.0525,"Hobart Municipal Airport, Ok",27.8,2016-02-10,26.1,high
2017-02-10,39.37556,-99.82972,"Hill City Municipal Airport, Ks",27.8,1999-02-10,26.7,high
2017-02-10,38.87611,-98.80917,"Russell Municipal Airport, Ks",28.9,1951-02-10,25.6,high
2017-02-11,32.3698,-112.8599,"Ajo, Az",31.7,1951-02-11,31.7,high
2017-02-11,34.6108,-111.1922,"Blue Ridge Ranger Station, Az",18.3,2016-02-11,17.2,high
2017-02-11,36.1533,-109.5394,"Canyon De Chelly, Az",18.3,1987-02-11,16.7,high
2017-02-11,34.7569,-112.4567,"Chino Valley, Az",22.8,1957-02-11,22.8,high
2017-02-11,31.3455,-110.2541,"Coronado National Memorial Hdqtrs, Az",25.6,1971-02-11,25,high
2017-02-11,31.96,-111.5972,"Kitt Peak, Az",20.6,2016-02-11,18.9,high
2017-02-11,31.9352,-109.2187,"Paradise, Az",26.1,1916-02-11,22.2,high
2017-02-11,36.1066,-112.0947,"Phantom Ranch, Az",23.9,2015-02-11,22.8,high
2017-02-11,34.5706,-112.4322,"Prescott, Az",21.7,1926-02-11,21.1,high
2017-02-11,32.2713,-109.2255,"San Simon, Az",28.9,1951-02-11,27.8,high
2017-02-11,33.5575,-111.5358,"Stewart Mountain Dam, Az",29.4,2016-02-11,29.4,high
2017-02-11,32.2553,-109.8369,"Willcox, Az",27.8,1957-02-11,27.2,high
2017-02-11,34.025,-91.3444,"Arkansas Post, Ar",26.1,1999-02-11,24.4,high
2017-02-11,34.4744,-91.4172,"Stuttgart 9 Ese, Ar",25.6,1999-02-11,23.9,high
2017-02-11,35.0492,-118.1619,"Mojave, Ca",24.4,1996-02-11,23.3,high
2017-02-11,40.155,-103.1416,"Akron 4 E, Co",26.7,1999-02-11,22.8,high
2017-02-11,38.9933,-105.8919,"Antero Reservoir, Co",10.6,1962-02-11,10,high
2017-02-11,39.4047,-105.4766,"Bailey, Co",17.2,1961-02-11,17.2,high
2017-02-11,39.9436,-104.8361,"Brighton 3 Se, Co",26.7,2016-02-11,20,high
2017-02-11,39.3062,-102.2609,"Burlington, Co",29.4,1962-02-11,27.8,high
2017-02-11,39.6552,-105.7088,"Cabin Creek, Co",10.6,2016-02-11,8.3,high
2017-02-11,37.0158,-102.5549,"Campo 7 S, Co",29.4,2016-02-11,25.6,high
2017-02-11,38.4599,-105.2255,"Canon City, Co",24.4,1962-02-11,22.8,high
2017-02-11,39.2202,-105.2783,"Cheesman, Co",20,1999-02-11,18.3,high
2017-02-11,39.3671,-106.1898,"Climax, Co",8.3,1962-02-11,7.2,high
2017-02-11,37.3444,-108.595,"Cortez, Co",18.9,1951-02-11,17.2,high
2017-02-11,40.4505,-107.5894,"Craig 4 Sw, Co",15.6,2000-02-11,8.9,high
2017-02-11,38.8738,-106.9772,"Crested Butte, Co",11.1,1961-02-11,11.1,high
2017-02-11,37.9806,-105.6897,"Crestone 2 Se, Co",12.2,1990-02-11,11.7,high
2017-02-11,37.6907,-106.3084,"Del Norte 2 E, Co",15,1970-02-11,13.9,high
2017-02-11,38.4759,-102.777,"Eads, Co",28.9,1962-02-11,26.7,high
2017-02-11,39.638,-105.315,"Evergreen, Co",21.7,1962-02-11,19.4,high
2017-02-11,39.0422,-108.4663,"Grand Junction 6 Ese, Co",20.6,1970-02-11,16.7,high
2017-02-11,39.4607,-105.6785,"Grant, Co",13.3,2016-02-11,10.6,high
2017-02-11,40.4022,-104.6991,"Greeley Unc, Co",22.2,2002-02-11,17.2,high
2017-02-11,40.9678,-106.0002,"Hohnholz Ranch, Co",13.9,2016-02-11,10.6,high
2017-02-11,38.0517,-102.1316,"Holly, Co",26.7,1907-02-11,25.6,high
2017-02-11,39.6552,-102.6802,"Joes, Co",27.2,1999-02-11,23.3,high
2017-02-11,38.0634,-102.9298,"John Martin Dam, Co",27.8,1962-02-11,27.8,high
2017-02-11,38.7411,-103.5427,"Karval, Co",26.1,1999-02-11,21.1,high
2017-02-11,39.49,-105.0952,"Kassler, Co",26.1,1951-02-11,22.8,high
2017-02-11,38.9075,-105.4705,"Lake George 8 Sw, Co",13.9,1962-02-11,12.8,high
2017-02-11,39.7488,-105.1205,"Lakewood, Co",25,2016-02-11,18.9,high
2017-02-11,38.0936,-102.6306,"Lamar, Co",27.8,1962-02-11,27.8,high
2017-02-11,40.4897,-103.0822,"Leroy 9 Wsw, Co",23.3,1999-02-11,22.8,high
2017-02-11,39.8988,-105.0133,"Northglenn, Co",28.3,2016-02-11,22.2,high
2017-02-11,38.2597,-104.717,"Pueblo Reservoir, Co",24.4,2015-02-11,24.4,high
2017-02-11,40.0889,-108.7727,"Rangely 1 E, Co",17.8,1962-02-11,16.1,high
2017-02-11,38.1499,-107.7583,"Ridgway, Co",18.3,1996-02-11,14.4,high
2017-02-11,38.8416,-104.9742,"Ruxton Park, Co",13.3,1962-02-11,13.3,high
2017-02-11,40.4883,-106.8233,"Steamboat Springs, Co",14.4,1915-02-11,13.3,high
2017-02-11,39.4344,-105.1208,"Strontia Springs Dam, Co",23.9,2016-02-11,19.4,high
2017-02-11,37.6302,-104.7956,"Walsenburg 1 Nw, Co",22.2,1962-02-11,21.7,high
2017-02-11,37.3822,-102.2986,"Walsh 1 W, Co",28.3,2016-02-11,24.4,high
2017-02-11,39.7749,-105.117,"Wheat Ridge 2, Co",26.1,2016-02-11,20,high
2017-02-11,40.0375,-106.2038,"Williams Fork Dam, Co",13.3,1987-02-11,8.3,high
2017-02-11,37.1941,-99.7632,"Ashland, Ks",30.6,1951-02-11,29.4,high
2017-02-11,39.7996,-101.0421,"Atwood, Ks",27.8,1962-02-11,27.2,high
2017-02-11,39.4575,-98.1125,"Beloit, Ks",22.8,1962-02-11,21.1,high
2017-02-11,38.9644,-97.0119,"Chapman, Ks",23.3,1951-02-11,22.2,high
2017-02-11,37.8133,-100.3456,"Cimarron, Ks",30.6,1962-02-11,28.9,high
2017-02-11,39.3739,-97.1274,"Clay Center, Ks",21.7,1999-02-11,21.1,high
2017-02-11,39.3925,-101.0689,"Colby 1 Sw, Ks",28.3,1999-02-11,26.1,high
2017-02-11,37.0057,-101.8866,"Elkhart, Ks",30,1962-02-11,30,high
2017-02-11,38.4294,-96.2188,"Emporia 3 Nw, Ks",22.8,1999-02-11,22.8,high
2017-02-11,37.993,-100.8121,"Garden City Experimental Station, Ks",31.1,1999-02-11,26.1,high
2017-02-11,38.3614,-98.828,"Great Bend 3 W, Ks",29.4,1962-02-11,26.7,high
2017-02-11,38.8586,-99.3358,"Hays 1 S, Ks",28.3,1951-02-11,26.7,high
